offer_id,offer_type,fa_title,en_title,upc_code,offer_calculation,accumulator_id,flag_offer_id,max_amount,amount_unit,only_full_rate
81788,voice,300000ت مکالمه ایرانسلی 15روزه 60000ت(اعتبار هدیه),300000T onnet call for 15Days 60000T(Free credit),8159781788,normal,,,,,
81789,voice,1500ت مکالمه ایرانسلی ماهانه 300ت(اعتبار هدیه),1500T onnet call monthly 300T(Free credit),8159881789,normal,,,,,
81790,voice,3000ت مکالمه ایرانسلی ماهانه 600ت(اعتبار هدیه),3000T onnet call monthly 600T(Free credit),8159981790,normal,,,,,
81791,voice,4500ت مکالمه ایرانسلی ماهانه 900ت(اعتبار هدیه),4500T onnet call monthly 900T(Free credit),8160081791,normal,,,,,
81792,voice,6000ت مکالمه ایرانسلی ماهانه 1200ت(اعتبار هدیه),6000T onnet call monthly 1200T(Free credit),8160181792,normal,,,,,
81793,voice,7500ت مکالمه ایرانسلی ماهانه 1500ت(اعتبار هدیه),7500T onnet call monthly 1500T(Free credit),8160281793,normal,,,,,
81794,voice,10000ت مکالمه ایرانسلی ماهانه 2000ت(اعتبار هدیه),10000T onnet call monthly 2000T(Free credit),8160381794,normal,,,,,
81795,voice,11000ت مکالمه ایرانسلی ماهانه 2200ت(اعتبار هدیه),11000T onnet call monthly 2200T(Free credit),8160481795,normal,,,,,
81796,voice,12500ت مکالمه ایرانسلی ماهانه 2500ت(اعتبار هدیه),12500T onnet call monthly 2500T(Free credit),8160581796,normal,,,,,
81797,voice,15000ت مکالمه ایرانسلی ماهانه 3000ت(اعتبار هدیه),15000T onnet call monthly 3000T(Free credit),8160681797,normal,,,,,
81798,voice,17500ت مکالمه ایرانسلی ماهانه 3500ت(اعتبار هدیه),17500T onnet call monthly 3500T(Free credit),8160781798,normal,,,,,
81799,voice,20000ت مکالمه ایرانسلی ماهانه 4000ت(اعتبار هدیه),20000T onnet call monthly 4000T(Free credit),8160881799,normal,,,,,
81800,voice,22500ت مکالمه ایرانسلی ماهانه 4500ت(اعتبار هدیه),22500T onnet call monthly 4500T(Free credit),8160981800,normal,,,,,
81801,voice,25000ت مکالمه ایرانسلی ماهانه 5000ت(اعتبار هدیه),25000T onnet call monthly 5000T(Free credit),8161081801,normal,,,,,
81802,voice,27500ت مکالمه ایرانسلی ماهانه 5500ت(اعتبار هدیه),27500T onnet call monthly 5500T(Free credit),8161181802,normal,,,,,
81803,voice,30000ت مکالمه ایرانسلی ماهانه 6000ت(اعتبار هدیه),30000T onnet call monthly 6000T(Free credit),8161281803,normal,,,,,
81804,voice,32500ت مکالمه ایرانسلی ماهانه 6500ت(اعتبار هدیه),32500T onnet call monthly 6500T(Free credit),8161381804,normal,,,,,
81805,voice,35000ت مکالمه ایرانسلی ماهانه 7000ت(اعتبار هدیه),35000T onnet call monthly 7000T(Free credit),8161481805,normal,,,,,
81806,voice,37500ت مکالمه ایرانسلی ماهانه 7500ت(اعتبار هدیه),37500T onnet call monthly 7500T(Free credit),8161581806,normal,,,,,
81807,voice,40000ت مکالمه ایرانسلی ماهانه 8000ت(اعتبار هدیه),40000T onnet call monthly 8000T(Free credit),8161681807,normal,,,,,
81808,voice,42500ت مکالمه ایرانسلی ماهانه 8500ت(اعتبار هدیه),42500T onnet call monthly 8500T(Free credit),8161781808,normal,,,,,
81809,voice,45000ت مکالمه ایرانسلی ماهانه 9000ت(اعتبار هدیه),45000T onnet call monthly 9000T(Free credit),8161881809,normal,,,,,
81810,voice,47500ت مکالمه ایرانسلی ماهانه 9500ت(اعتبار هدیه),47500T onnet call monthly 9500T(Free credit),8161981810,normal,,,,,
81811,voice,50000ت مکالمه ایرانسلی ماهانه 10000ت(اعتبار هدیه),50000T onnet call monthly 10000T(Free credit),8162081811,normal,,,,,
81812,voice,55000ت مکالمه ایرانسلی ماهانه 11000ت(اعتبار هدیه),55000T onnet call monthly 11000T(Free credit),8162181812,normal,,,,,
81813,voice,60000ت مکالمه ایرانسلی ماهانه 12000ت(اعتبار هدیه),60000T onnet call monthly 12000T(Free credit),8162281813,normal,,,,,
81814,voice,65000ت مکالمه ایرانسلی ماهانه 13000ت(اعتبار هدیه),65000T onnet call monthly 13000T(Free credit),8162381814,normal,,,,,
81815,voice,70000ت مکالمه ایرانسلی ماهانه 14000ت(اعتبار هدیه),70000T onnet call monthly 14000T(Free credit),8162481815,normal,,,,,
81816,voice,75000ت مکالمه ایرانسلی ماهانه 15000ت(اعتبار هدیه),75000T onnet call monthly 15000T(Free credit),8162581816,normal,,,,,
81817,voice,80000ت مکالمه ایرانسلی ماهانه 16000ت(اعتبار هدیه),80000T onnet call monthly 16000T(Free credit),8162681817,normal,,,,,
81818,voice,85000ت مکالمه ایرانسلی ماهانه 17000ت(اعتبار هدیه),85000T onnet call monthly 17000T(Free credit),8162781818,normal,,,,,
81819,voice,90000ت مکالمه ایرانسلی ماهانه 18000ت(اعتبار هدیه),90000T onnet call monthly 18000T(Free credit),8162881819,normal,,,,,
81820,voice,95000ت مکالمه ایرانسلی ماهانه 19000ت(اعتبار هدیه),95000T onnet call monthly 19000T(Free credit),8162981820,normal,,,,,
81821,voice,100000ت مکالمه ایرانسلی ماهانه 20000ت(اعتبار هدیه),100000T onnet call monthly 20000T(Free credit),8163081821,normal,,,,,
81822,voice,105000ت مکالمه ایرانسلی ماهانه 21000ت(اعتبار هدیه),105000T onnet call monthly 21000T(Free credit),8163181822,normal,,,,,
81823,voice,115000ت مکالمه ایرانسلی ماهانه 23000ت(اعتبار هدیه),115000T onnet call monthly 23000T(Free credit),8163281823,normal,,,,,
81824,voice,120000ت مکالمه ایرانسلی ماهانه 24000ت(اعتبار هدیه),120000T onnet call monthly 24000T(Free credit),8163381824,normal,,,,,
81825,voice,125000ت مکالمه ایرانسلی ماهانه 25000ت(اعتبار هدیه),125000T onnet call monthly 25000T(Free credit),8163481825,normal,,,,,
81826,voice,135000ت مکالمه ایرانسلی ماهانه 27000ت(اعتبار هدیه),135000T onnet call monthly 27000T(Free credit),8163581826,normal,,,,,
81827,voice,150000ت مکالمه ایرانسلی ماهانه 30000ت(اعتبار هدیه),150000T onnet call monthly 30000T(Free credit),8163681827,normal,,,,,
81828,voice,165000ت مکالمه ایرانسلی ماهانه 33000ت(اعتبار هدیه),165000T onnet call monthly 33000T(Free credit),8163781828,normal,,,,,
81829,voice,180000ت مکالمه ایرانسلی ماهانه 36000ت(اعتبار هدیه),180000T onnet call monthly 36000T(Free credit),8163881829,normal,,,,,
81830,voice,200000ت مکالمه ایرانسلی ماهانه 40000ت(اعتبار هدیه),200000T onnet call monthly 40000T(Free credit),8163981830,normal,,,,,
81831,voice,225000ت مکالمه ایرانسلی ماهانه 45000ت(اعتبار هدیه),225000T onnet call monthly 45000T(Free credit),8164081831,normal,,,,,
81832,voice,250000ت مکالمه ایرانسلی ماهانه 50000ت(اعتبار هدیه),250000T onnet call monthly 50000T(Free credit),8164181832,normal,,,,,
81833,voice,275000ت مکالمه ایرانسلی ماهانه 55000ت(اعتبار هدیه),275000T onnet call monthly 55000T(Free credit),8164281833,normal,,,,,
81834,voice,300000ت مکالمه ایرانسلی ماهانه 60000ت(اعتبار هدیه),300000T onnet call monthly 60000T(Free credit),8164381834,normal,,,,,
81835,voice,330000ت مکالمه ایرانسلی ماهانه 66000ت(اعتبار هدیه),330000T onnet call monthly 66000T(Free credit),8164481835,normal,,,,,
81836,voice,350000ت مکالمه ایرانسلی ماهانه 70000ت(اعتبار هدیه),350000T onnet call monthly 70000T(Free credit),8164581836,normal,,,,,
81837,voice,400000ت مکالمه ایرانسلی ماهانه 80000ت(اعتبار هدیه),400000T onnet call monthly 80000T(Free credit),8164681837,normal,,,,,
81838,voice,450000ت مکالمه ایرانسلی ماهانه 90000ت(اعتبار هدیه),450000T onnet call monthly 90000T(Free credit),8164781838,normal,,,,,
81839,voice,500000ت مکالمه ایرانسلی ماهانه 100000ت(اعتبار هدیه),500000T onnet call monthly 100000T(Free credit),8164881839,normal,,,,,
81840,voice,550000ت مکالمه ایرانسلی ماهانه 110000ت(اعتبار هدیه),550000T onnet call monthly 110000T(Free credit),8164981840,normal,,,,,
81841,voice,600000ت مکالمه ایرانسلی ماهانه 120000ت(اعتبار هدیه),600000T onnet call monthly 120000T(Free credit),8165081841,normal,,,,,
81842,voice,650000ت مکالمه ایرانسلی ماهانه 130000ت(اعتبار هدیه),650000T onnet call monthly 130000T(Free credit),8165181842,normal,,,,,
81843,voice,700000ت مکالمه ایرانسلی ماهانه 140000ت(اعتبار هدیه),700000T onnet call monthly 140000T(Free credit),8165281843,normal,,,,,
81844,voice,750000ت مکالمه ایرانسلی ماهانه 150000ت(اعتبار هدیه),750000T onnet call monthly 150000T(Free credit),8165381844,normal,,,,,
81845,voice,800000ت مکالمه ایرانسلی ماهانه 160000ت(اعتبار هدیه),800000T onnet call monthly 160000T(Free credit),8165481845,normal,,,,,
81846,voice,850000ت مکالمه ایرانسلی ماهانه 170000ت(اعتبار هدیه),850000T onnet call monthly 170000T(Free credit),8165581846,normal,,,,,
81847,voice,900000ت مکالمه ایرانسلی ماهانه 180000ت(اعتبار هدیه),900000T onnet call monthly 180000T(Free credit),8165681847,normal,,,,,
81848,voice,950000ت مکالمه ایرانسلی ماهانه 190000ت(اعتبار هدیه),950000T onnet call monthly 190000T(Free credit),8165781848,normal,,,,,
81849,voice,1000000ت مکالمه ایرانسلی ماهانه 200000ت(اعتبار هدیه),1000000T onnet call monthly 200000T(Free credit),8165881849,normal,,,,,
85129,data,3گیگ+3ساعت مکالمه درون شبکه عید تاعید(انقضا:3روزپس ازفعالسازی),3GB+3Hour on-net voice Eid to Eid(Expiry:3Days after activation),85129,normal,,,,,
14523,data,5گیگ اینترنت رایگان 7روزه,5GB free data for 7Days,14523,normal,,,,,
61117,data,30روزه- 4گیگابایت ویژه اسنپ,30Days-Snapp 4GB Internet,61117,normal,,,,,
61713,data,3گیگ اینترنت 90روزه 2000ت,3GB Data 90Days 2000T,61713,normal,,,,,
61714,data,3گیگ اینترنت 90روزه 5000ت,3GB Data 90Days 5000T,61714,normal,,,,,
61715,data,3گیگ اینترنت 90روزه 8000ت,3GB Data 90Days 8000T,61715,normal,,,,,
61716,data,6گیگ اینترنت 90روزه 3000ت,6GB Data 90Days 3000T,61716,normal,,,,,
61717,data,6گیگ اینترنت 90روزه 9000ت,6GB Data 90Days 9000T,61717,normal,,,,,
61718,data,6گیگ اینترنت 90روزه 15000ت,6GB Data 90Days 15000T,61718,normal,,,,,
61719,data,9گیگ اینترنت 90روزه 5000ت,9GB Data 90Days 5000T,61719,normal,,,,,
61720,data,9گیگ اینترنت 90روزه 14000ت,9GB Data 90Days 14000T,61720,normal,,,,,
61721,data,9گیگ اینترنت 90روزه 23000ت,9GB Data 90Days 23000T,61721,normal,,,,,
14406,data,60مگ اینترنت رایگان 1روزه,60MB Free Data 1day,O19998,normal,,,,,
14407,data,100مگ اینترنت رایگان 1روزه,100MB Free Data 1day,O19997,normal,,,,,
14408,data,200مگ اینترنت رایگان 1روزه,200MB Free Data 1day,O19992,normal,,,,,
14409,data,500مگ اینترنت رایگان 7روزه,500MB Free Data 7days,O19995,normal,,,,,
14410,data,1گیگ اینترنت رایگان 30روزه,1GB Free Data 30days,O19996,normal,,,,,
14411,data,5گیگ اینترنت رایگان 30روزه,5GB Free Data 30days,O19994,normal,,,,,
61990,data,1 گیگ اینترنت 90 روزه 1000ت,1GB data for 90Days 1000T,61990,normal,,,,,
85135,data,3گیگ و 3ساعت مکالمه درون شبکه(انقضا:سه روز پس ازفعالسازی),3GB+3Hour on-net voice(Expiry:3Days after activation),85135,normal,,,,,
62483,data,3گیگ اینترنت رایگان,3GB Free data,62483,normal,,,,,
62484,data,2گیگ اینترنت رایگان,2GB Free data,62484,normal,,,,,
62485,data,5گیگ اینترنت رایگان,5GB Free data,62485,normal,,,,,
62486,data,1گیگ اینترنت رایگان,1GB Free data,62486,normal,,,,,
62487,data,2گیگابایت هدیه روز جهانی ارتباطات(انقضا:تاپایان همان روز),2GB Gift Local Package for World Communications Day(Expiry:same day),62487,normal,,,,,
62488,data,بسته هفتگی 1 گیگابایت,Weekly 1GB Data,62488,normal,,,,,
22252,data,2گیگ هدیه لنزو روبیکا یکروزه,"2GB Lenz,Rubika Gift Daily",O19932,normal,,,,,
22253,data,1گیگ هدیه لنزو روبیکا یکروزه,"1GB Lenz,Rubika Gift Daily",O19931,normal,,,,,
22254,data,2گیگ هدیه لنزو روبیکا هفتگی,"2GB Lenz,Rubika Gift Weekly",O19934,normal,,,,,
22255,data,1گیگ هدیه لنزو روبیکا هفتگی,"1GB Lenz,Rubika Gift Weekly",O19933,normal,,,,,
85133,data,1گیگ+1ساعت مکالمه درون شبکه ویژه عید سعید فطر(انقضا:1ساعت پس ازفعالسازی),1GB+1Hour on-net voice especial package For Eid Fitr(Expiry:1hour after activation),85133,normal,,,,,
14512,data,5گیگ اینترنت رایگان برای امروز,5GB free data for today,14512,normal,,,,,
50688,voice,بسته قدردانی,Appreciation Package,50688,normal,,,,,
14374,data,یکساعت نامحدود (۲ تا ۸ صبح) ۹۰۰ تومان,1hour unlimited data(2AM-8AM) 900T,O19706,normal,,,,,
14376,data,"۵ گیگابایت۷ روزه۲ تا ۷ صبح ۲,۵۰۰ تومان",5GB data for 7 days(2AM-7AM) 2500T,O19707,normal,,,,,
14377,data,"۷۵۰ مگابایت یک روزه۵,۷۰۰ تومان",750MB data for 1 day 5700T,O19709,normal,,,,,
14378,data,۷ گیگابایت۳۰ روزه۶صبح تا ۱۲ظهر ۷۵۰۰ت,7GB data for 30 days(6AM-12PM) 7500T,O19708,normal,,,,,
14384,data,2گیگ اینترنت رایگان 7روزه,2GB free for 7days,O19690,normal,,,,,
14385,data,1گیگ اینترنت رایگان 7روزه,1GB free for 7days,O19693,normal,,,,,
14386,data,500مگ اینترنت رایگان 7روزه,500MB free for 7days,O19688,normal,,,,,
14390,data,1گیگ اینترنت هدیه برای امروز,1GB gift for today,O19689,normal,,,,,
14392,data,2گیگ اینترنت رایگان برای امروز,2GB free data for today,O19695,normal,,,,,
14394,data,1گیگ اینترنت هفتگی رایگان,Data buyable 1GB 7days pre,O19694,normal,,,,,
14395,data,4گیگ اینترنت هفتگی رایگان,Data buyable 4GB 7days pre,O19686,normal,,,,,
14396,data,500مگابایت اینترنت هفتگی رایگان,Data buyable 500MB 7days pre,O19692,normal,,,,,
14397,data,3گیگ اینترنت ماهانه رایگان,Data buyable 3GB 30days pre,O19687,normal,,,,,
14402,data,2گیگ اینترنت هفتگی رایگان,2GB  Weekly Free Data,O19691,normal,,,,,
52838,data,25گیگ اینترنت ثابت 3 ماهه 20500ت,25GB TDD Data 3 Months 20500T,52838,normal,,,,,
52839,data,25گیگ اینترنت ثابت 3 ماهه 31000ت,25GB TDD Data 3 Months 31000T,52839,normal,,,,,
52840,data,25گیگ اینترنت ثابت 3 ماهه 38500ت,25GB TDD Data 3 Months 38500T,52840,normal,,,,,
